SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,"Benzo(b,j,k)fluoranthene",CF1CBCC7-D700-4B21-8B52-F611C0CD519B,Emissions to water/lake,kg,=,ecoinventEFv3.7,Benzo(b)fluoranthene,10df31ce-d6ad-42b6-8fb2-9dfdb588e9ec,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Benzo(b,j,k)fluoranthene",CF1CBCC7-D700-4B21-8B52-F611C0CD519B,Emissions to water/river,kg,=,ecoinventEFv3.7,Benzo(b)fluoranthene,10df31ce-d6ad-42b6-8fb2-9dfdb588e9ec,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Benzo(b,j,k)fluoranthene",CF1CBCC7-D700-4B21-8B52-F611C0CD519B,"Emissions to water/river, long-term",kg,=,ecoinventEFv3.7,Benzo(b)fluoranthene,10df31ce-d6ad-42b6-8fb2-9dfdb588e9ec,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Benzo(b,j,k)fluoranthene",CF1CBCC7-D700-4B21-8B52-F611C0CD519B,Emissions to water/(unspecified),kg,=,ecoinventEFv3.7,Benzo(b)fluoranthene,e36fb756-d9a7-4b07-a6cb-a1d204b4c350,water/unspecified,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Metolachlor, (S)",C24C2D17-D41E-4E58-A861-673C350697B8,Emissions to water/groundwater,kg,=,ecoinventEFv3.7,Metolachlor,00012c0a-9bff-4787-a7eb-56c3d2f43692,water/ground-,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Metolachlor, (S)",C24C2D17-D41E-4E58-A861-673C350697B8,Emissions to water/lake,kg,=,ecoinventEFv3.7,Metolachlor,05f078ed-c834-45e3-aea0-05609ca93b4c,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Metolachlor, (S)",C24C2D17-D41E-4E58-A861-673C350697B8,Emissions to water/river,kg,=,ecoinventEFv3.7,Metolachlor,05f078ed-c834-45e3-aea0-05609ca93b4c,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Metolachlor, (S)",C24C2D17-D41E-4E58-A861-673C350697B8,"Emissions to water/river, long-term",kg,=,ecoinventEFv3.7,Metolachlor,05f078ed-c834-45e3-aea0-05609ca93b4c,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Nitrate compounds,23ED4084-D8FF-4E2D-B96B-6C3FB220EC3D,Emissions to water/groundwater,kg,=,ecoinventEFv3.7,Nitrate,b9291c72-4b1d-4275-8068-4c707dc3ce33,water/ground-,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Nitrate compounds,23ED4084-D8FF-4E2D-B96B-6C3FB220EC3D,"Emissions to water/groundwater, long-term",kg,=,ecoinventEFv3.7,Nitrate,b61057a3-a0bc-4158-882e-b819c4797419,"water/ground-, long-term",kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Nitrate compounds,23ED4084-D8FF-4E2D-B96B-6C3FB220EC3D,Emissions to water/ocean,kg,=,ecoinventEFv3.7,Nitrate,43c700bb-0b3b-4fb1-8bd1-3d1da82b6844,water/ocean,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Nitrate compounds,23ED4084-D8FF-4E2D-B96B-6C3FB220EC3D,Emissions to water/lake,kg,=,ecoinventEFv3.7,Nitrate,7ce56135-2ca5-4fba-ad52-d62a34bfeb35,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Nitrate compounds,23ED4084-D8FF-4E2D-B96B-6C3FB220EC3D,Emissions to water/river,kg,=,ecoinventEFv3.7,Nitrate,7ce56135-2ca5-4fba-ad52-d62a34bfeb35,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Nitrate compounds,23ED4084-D8FF-4E2D-B96B-6C3FB220EC3D,"Emissions to water/river, long-term",kg,=,ecoinventEFv3.7,Nitrate,7ce56135-2ca5-4fba-ad52-d62a34bfeb35,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Nitrate compounds,23ED4084-D8FF-4E2D-B96B-6C3FB220EC3D,Emissions to water/(unspecified),kg,=,ecoinventEFv3.7,Nitrate,5189de76-6bbb-44ba-8c42-5714f1b4371f,water/unspecified,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,p-Xylene,A54AF922-C076-4772-ACE3-FE8E5D5583CD,Emissions to water/groundwater,kg,=,ecoinventEFv3.7,Xylene,0e6cf9f9-44ff-4395-ad3b-36109a32e6eb,water/ground-,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,p-Xylene,A54AF922-C076-4772-ACE3-FE8E5D5583CD,"Emissions to water/groundwater, long-term",kg,=,ecoinventEFv3.7,Xylene,0985a2b2-b411-4c95-a955-1aa5bb64bd08,"water/ground-, long-term",kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,p-Xylene,A54AF922-C076-4772-ACE3-FE8E5D5583CD,Emissions to water/ocean,kg,=,ecoinventEFv3.7,Xylene,6d9e9a11-4d99-4489-a0ab-4cd1b6b8eaef,water/ocean,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,p-Xylene,A54AF922-C076-4772-ACE3-FE8E5D5583CD,Emissions to water/lake,kg,=,ecoinventEFv3.7,Xylene,29190509-6cc8-47e1-bc99-5ff994e39b74,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,p-Xylene,A54AF922-C076-4772-ACE3-FE8E5D5583CD,Emissions to water/river,kg,=,ecoinventEFv3.7,Xylene,29190509-6cc8-47e1-bc99-5ff994e39b74,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,p-Xylene,A54AF922-C076-4772-ACE3-FE8E5D5583CD,"Emissions to water/river, long-term",kg,=,ecoinventEFv3.7,Xylene,29190509-6cc8-47e1-bc99-5ff994e39b74,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,p-Xylene,A54AF922-C076-4772-ACE3-FE8E5D5583CD,Emissions to water/(unspecified),kg,=,ecoinventEFv3.7,Xylene,045f7de9-60d5-4916-a504-5a1002a6e97e,water/unspecified,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Phenols, unspecified",3FF95ECD-683F-4BF7-AEC5-CD7428F2E7F9,Emissions to water/groundwater,kg,=,ecoinventEFv3.7,Phenol,28febdb5-59ae-41c3-8709-43edb165f74e,water/ground-,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
