SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,p-Xylene,0A7B6C45-9E55-4B03-9C19-089DCF45C0E5,"Emissions to air/low. pop., long-term",kg,=,ecoinventEFv3.7,Xylene,c8214570-8e2d-4ccf-b9d7-aabc17068d4e,"air/low population density, long-term",kg,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,p-Xylene,0A7B6C45-9E55-4B03-9C19-089DCF45C0E5,Emissions to air/stratosphere + troposphere,kg,=,ecoinventEFv3.7,Xylene,6da40876-a6ab-459e-ba17-9a5e3d4da146,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,p-Xylene,0A7B6C45-9E55-4B03-9C19-089DCF45C0E5,Emissions to air/stratosphere,kg,=,ecoinventEFv3.7,Xylene,6da40876-a6ab-459e-ba17-9a5e3d4da146,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Phenols, unspecified",0C048064-615F-43C8-9613-EC957855A210,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,Phenol,5896c761-4e02-4573-8747-c4bbf73162c0,air/unspecified,kg,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Phenols, unspecified",0C048064-615F-43C8-9613-EC957855A210,Emissions to air/high. pop.,kg,=,ecoinventEFv3.7,Phenol,d761d96f-d236-4131-89c8-ad3269d02a6b,air/urban air close to ground,kg,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Phenols, unspecified",0C048064-615F-43C8-9613-EC957855A210,Emissions to air/low. pop.,kg,=,ecoinventEFv3.7,Phenol,63974d2c-11f3-45eb-be9c-726261b04d85,air/non-urban air or from high stacks,kg,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Phenols, unspecified",0C048064-615F-43C8-9613-EC957855A210,"Emissions to air/low. pop., long-term",kg,=,ecoinventEFv3.7,Phenol,ce8a4102-a9fe-4823-a6c0-7cc35b6ce07e,"air/low population density, long-term",kg,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Phenols, unspecified",0C048064-615F-43C8-9613-EC957855A210,Emissions to air/stratosphere + troposphere,kg,=,ecoinventEFv3.7,Phenol,d8b6c259-4e1a-4482-8eed-237cde14f346,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Phenols, unspecified",0C048064-615F-43C8-9613-EC957855A210,Emissions to air/stratosphere,kg,=,ecoinventEFv3.7,Phenol,d8b6c259-4e1a-4482-8eed-237cde14f346,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Radioactive species, unspecified",8C3C4F9A-EE22-4E93-A3FC-D2DABAF30B34,Emissions to air/(unspecified),kBq,=,ecoinventEFv3.7,"Radioactive species, other beta emitters",630a48ab-c9f7-4bf0-9efd-9f865934c2c8,air/unspecified,kBq,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Radioactive species, unspecified",8C3C4F9A-EE22-4E93-A3FC-D2DABAF30B34,Emissions to air/high. pop.,kBq,=,ecoinventEFv3.7,"Radioactive species, other beta emitters",bc13f992-b93e-4ef3-921a-2898e7674a7c,air/urban air close to ground,kBq,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Radioactive species, unspecified",8C3C4F9A-EE22-4E93-A3FC-D2DABAF30B34,Emissions to air/low. pop.,kBq,=,ecoinventEFv3.7,"Radioactive species, other beta emitters",ca828b6a-5c31-4cce-941e-cc7c1900e6fe,air/non-urban air or from high stacks,kBq,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Radioactive species, unspecified",8C3C4F9A-EE22-4E93-A3FC-D2DABAF30B34,"Emissions to air/low. pop., long-term",kBq,=,ecoinventEFv3.7,"Radioactive species, other beta emitters",6204e5df-ef93-40e4-9c83-0c4ed4f3870d,"air/low population density, long-term",kBq,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Radioactive species, unspecified",8C3C4F9A-EE22-4E93-A3FC-D2DABAF30B34,Emissions to air/stratosphere + troposphere,kBq,=,ecoinventEFv3.7,"Radioactive species, other beta emitters",a5f7045e-4f1f-4cdb-88ac-1a8e8e0232dd,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Radioactive species, unspecified",8C3C4F9A-EE22-4E93-A3FC-D2DABAF30B34,Emissions to air/stratosphere,kBq,=,ecoinventEFv3.7,"Radioactive species, other beta emitters",a5f7045e-4f1f-4cdb-88ac-1a8e8e0232dd,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Sulfur monoxide,6E9F7188-5955-4D5A-81C8-63E5678AEAC5,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,Sulfur oxides,ba5fc0b6-770b-4da1-9b3f-e3b5087f07cd,air/unspecified,kg,Chris Mutel,,2023-01-09T23:20:04.433915+01:00,Automated match. Notebook: Match - Minor random name differences,,,
