SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,"Carbon monoxide, fossil",6EBAEB19-29A1-4057-AD5E-F73395B77D7E,Emissions to air/low. pop.,kg,=,ecoinventEFv3.7,"Carbon monoxide, fossil",099b36ab-4c03-4587-87f4-2f81e337afb8,air/non-urban air or from high stacks,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,Carbon monoxide,13931D8F-0BB0-48C4-A852-A5E95389056E,"Emissions to air/low. pop., long-term",kg,=,ecoinventEFv3.7,"Carbon monoxide, fossil",49c594c6-b6a8-42a3-95c5-cca812fda80b,"air/low population density, long-term",kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, fossil",6EBAEB19-29A1-4057-AD5E-F73395B77D7E,"Emissions to air/low. pop., long-term",kg,=,ecoinventEFv3.7,"Carbon monoxide, fossil",49c594c6-b6a8-42a3-95c5-cca812fda80b,"air/low population density, long-term",kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,Carbon monoxide,13931D8F-0BB0-48C4-A852-A5E95389056E,Emissions to air/stratosphere + troposphere,kg,=,ecoinventEFv3.7,"Carbon monoxide, fossil",a3beb5ac-5149-47f6-a035-53fc5030f10a,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,Carbon monoxide,13931D8F-0BB0-48C4-A852-A5E95389056E,Emissions to air/stratosphere,kg,=,ecoinventEFv3.7,"Carbon monoxide, fossil",a3beb5ac-5149-47f6-a035-53fc5030f10a,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, fossil",6EBAEB19-29A1-4057-AD5E-F73395B77D7E,Emissions to air/stratosphere + troposphere,kg,=,ecoinventEFv3.7,"Carbon monoxide, fossil",a3beb5ac-5149-47f6-a035-53fc5030f10a,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, fossil",6EBAEB19-29A1-4057-AD5E-F73395B77D7E,Emissions to air/stratosphere,kg,=,ecoinventEFv3.7,"Carbon monoxide, fossil",a3beb5ac-5149-47f6-a035-53fc5030f10a,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, biogenic",BAF405CB-7896-4C68-815E-8353922B59F6,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon monoxide, non-fossil",2cb2333c-1599-46cf-8435-3dffce627524,air/unspecified,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, biogenic",BAF405CB-7896-4C68-815E-8353922B59F6,Emissions to air/high. pop.,kg,=,ecoinventEFv3.7,"Carbon monoxide, non-fossil",9afa0173-ecbd-4f2c-9c5c-b3128a032812,air/urban air close to ground,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, biogenic",BAF405CB-7896-4C68-815E-8353922B59F6,Emissions to air/low. pop.,kg,=,ecoinventEFv3.7,"Carbon monoxide, non-fossil",b821ad93-ba6a-4d74-b6ae-ca12cd9563d7,air/non-urban air or from high stacks,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
