SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,"Occupation, forest, unspecified",CB7438EA-C843-443A-B245-34EE142927B1,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, forest, unspecified",b91d0527-9a01-4a86-b420-c62b70629ba4,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, grassland, natural (non-use)",A0E6FE8F-11BB-4C81-9157-3DC0DF79E056,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, grassland, natural (non-use)",2b8a0f87-bd2a-4b10-8dd9-714487f59fc9,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, grassland, natural, for livestock grazing",2B14803E-ADF8-4776-926C-7DD2BCAB0E65,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, grassland, natural, for livestock grazing",e780232c-898f-4606-8d21-f8589801ebe6,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, heterogeneous, agricultural",BFE9B8A4-1F63-4FBF-BEEA-0ABC0001A33A,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, heterogeneous, agricultural",69c7d771-04fc-499e-84f8-6c7b923b8ced,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, industrial area",1D6004E8-E3A0-483F-99BE-ABBBF6017862,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, industrial area",fe9c3a98-a6d2-452d-a9a4-a13e64f1b95b,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, inland waterbody, unspecified",2F753F34-1870-4F1E-AFE5-6665BE55D8B8,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, inland waterbody, unspecified",e5824519-f945-4b2c-a81b-677290021b8a,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, mineral extraction site",517E2302-37CD-461A-BEAF-C3C739AFABC4,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, mineral extraction site",379ba5c9-5c3a-43d0-8e2d-605ad9c39e46,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, pasture, man made",55A15097-1C0A-46E0-8BE6-854B717D6355,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, pasture, man made",59ded913-17fe-4b3e-80cb-79b97cdbef9a,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, pasture, man made, extensive",1611AE21-BD71-42DB-A099-9B97506F68EE,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, pasture, man made, extensive",19f84b2e-e6ff-4351-ba3a-8b650fc20d14,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, pasture, man made, intensive",408AD2D2-E6E5-4080-B5BB-51240E5F9F60,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, pasture, man made, intensive",98b723d4-3362-4b38-8b1e-1bedacfd5e27,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
