SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,Dipropylthiocarbamic acid S-ethyl ester,4A7F7CFD-E829-4A7D-8F33-DABEC2882D6D,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,EPTC,fd950a9b-db9f-41c9-a8b0-d61f152f6ef2,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Disodium acid methane arsenate,88A92619-4CA7-478C-A139-4713784F29CC,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,DSMA,9d32dff3-1e0e-44e1-8dab-2534399d5353,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Dithianone,80AF1C65-6701-46FA-A758-4C507959B0A6,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,Dithianon,31913320-21f3-4cc2-b09a-a15ac9b65f5e,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Iprodione,A3295C91-B79C-49F0-A9A0-B80A93942119,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,Iprodion,299f371a-61c1-4ea2-8c38-901aa74acf7d,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Isopropyl 4,4'dibromobenzilate",1BE1820D-6DD1-46DC-91EC-634636CDEBC6,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,Bromopropylate,8e51c792-b402-5f20-9957-6d80823d4fcc,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Metam-sodium dihydrate,7030C869-879C-4798-908A-9F3E7D4BD876,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,Metam-sodium,00acb9f0-1640-4f8c-89ef-d857e1428be0,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Metolachlor, (S)",4A940ADC-5B54-406B-BABB-D2B00ACC62FF,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,S-metolachlor,317c9f65-0142-5fa0-99da-98a5c7d639dd,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Monosodium acid methanearsonate,A2D724A5-7A47-4A52-8601-444C270D464A,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,MSMA,ef4884eb-c75d-4ef8-9170-11b20401cbca,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"N-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexane-1-carboxamide",C310CBCD-8AF0-44EE-A5E8-8501998267B4,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,Fenhexamid,e2cb70af-1995-5ac4-870f-c3c1cbfb820f,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Oxydemeton methyl,D6720BBA-6104-423D-BB20-10955F700589,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,Oxydemeton-methyl,83cc3810-ac58-40a3-97af-04a855d4c809,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Parathion, methyl",5E4FC9BF-3517-4DA2-9B30-254D378C5937,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,Methyl parathion,4218b9ea-78e7-44b5-b4e1-5a0fca05aeb8,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Tau-fluvalinate,4674EE98-6A4D-48E6-8313-2685296EB2D5,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,tau-Fluvalinate,92681c17-2514-4151-aabf-baee3fd8e5f5,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Tetrachlorvinphos ((Z)-isomer),E2C621A1-79BE-474F-8DC2-FDBE11967D30,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,Rabon,c70d7501-b022-5459-a8b5-dea60d3655e6,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Thiazole, 2-(thiocyanatemethylthio)benzo-",2238C38D-B9A7-4B21-BFDD-ECDFE227D688,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,TCMTB,723a8b35-613c-4dbb-91af-ed3c06e273cc,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Thiophanate-methyl,F5A27C28-2640-4D35-AD9B-D86B8390CC8A,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,Thiophanat-methyl,423112a9-b4c4-4041-8854-57bffde7b9cc,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Triallate,A90DF914-059C-42B1-8EB0-A951F87921A3,Emissions to soil/agricultural,kg,=,ecoinventEFv3.7,Tri-allate,c5c25aa6-d630-40bd-bed7-4e718c877ef4,soil/agricultural,kg,Chris Mutel,,2023-01-09T23:02:27.570418+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
